,1,weights_1
1041,(v₂ ∧ v₅) → v₂,+inf
1042,(v₂ ∧ v₅) → v₃,-0.6573224540418006
1043,(v₂ ∧ v₅) → v₄,0.7306985262120778
1044,(v₂ ∧ v₅) → v₅,+inf
1045,(v₂ ∧ v₅) → v₆,2.733903579928544
1046,(v₂ ∧ v₅) → v₇,-0.8867566971277513
1047,(v₂ ∧ v₅) → v₈,-0.8867566971277513
1048,(v₂ ∧ v₅) → v₉,-0.9692914285799306
1049,(v₂ ∧ v₅) → v₁₀,-0.2425198302773484
1050,(v₂ ∧ v₅) → v₁₁,-0.5596157879354228
1051,(v₂ ∧ v₅) → v₁₂,0.490206336563255
1052,(v₂ ∧ v₅) → v₁₃,1.705928033378274
1053,(v₂ ∧ v₅) → v₁₄,1.8035939268750578
1054,(v₂ ∧ v₅) → v₁₅,-0.9225212816247912
1055,(v₂ ∧ v₅) → v₁₆,0.45953232937844013
1056,(v₃ ∧ v₅) → v₁,0.6215175244206905
1057,(v₃ ∧ v₅) → v₂,1.0354333870465782
1058,(v₃ ∧ v₅) → v₃,+inf
1059,(v₃ ∧ v₅) → v₄,0.5872905100916431
1060,(v₃ ∧ v₅) → v₅,+inf
1061,(v₃ ∧ v₅) → v₆,2.733903579928544
1062,(v₃ ∧ v₅) → v₇,0.5216907536350945
1063,(v₃ ∧ v₅) → v₈,0.490206336563255
1064,(v₃ ∧ v₅) → v₉,0.3719424160695208
1065,(v₃ ∧ v₅) → v₁₀,0.7695201593445192
1066,(v₃ ∧ v₅) → v₁₁,0.8097084689660063
1067,(v₃ ∧ v₅) → v₁₂,0.42962394358489997
1068,(v₃ ∧ v₅) → v₁₃,1.256357939413227
1069,(v₃ ∧ v₅) → v₁₄,1.8035939268750578
1070,(v₃ ∧ v₅) → v₁₅,0.4004399719054913
1071,(v₃ ∧ v₅) → v₁₆,2.5084371471981943
1072,(v₄ ∧ v₅) → v₁,-1.2005772153247978
1073,(v₄ ∧ v₅) → v₂,-0.2600560061768497
1074,(v₄ ∧ v₅) → v₃,-1.252762968495368
1075,(v₄ ∧ v₅) → v₄,+inf
1076,(v₄ ∧ v₅) → v₅,+inf
1077,(v₄ ∧ v₅) → v₆,1.6165553802029644
1078,(v₄ ∧ v₅) → v₇,-1.1900246278619446
1079,(v₄ ∧ v₅) → v₈,-1.3344409995096351
1080,(v₄ ∧ v₅) → v₉,-1.3745348407129843
1081,(v₄ ∧ v₅) → v₁₀,-0.4404272706703044
1082,(v₄ ∧ v₅) → v₁₁,-1.2215645976395069
1083,(v₄ ∧ v₅) → v₁₂,1.086636097621394
1084,(v₄ ∧ v₅) → v₁₃,1.1403361320395096
1085,(v₄ ∧ v₅) → v₁₄,3.4316803983872313
1086,(v₄ ∧ v₅) → v₁₅,-1.3745348407129843
1087,(v₄ ∧ v₅) → v₁₆,-0.013072081567352775
1088,v₅ → v₁,-0.5570150062353654
1089,v₅ → v₂,0.33135713595444244
1090,v₅ → v₃,-0.5272369803257807
1091,v₅ → v₄,1.0859056373989948
1092,True,+inf
1093,v₅ → v₆,2.2335922215070942
1094,v₅ → v₇,-0.645014694809484
1095,v₅ → v₈,-0.7786693539981073
1096,v₅ → v₉,-0.8256659148700817
1097,v₅ → v₁₀,0.05911518756758055
1098,v₅ → v₁₁,-0.5072478024181066
1099,v₅ → v₁₂,0.898178981931109
1100,v₅ → v₁₃,1.368988614022298
1101,v₅ → v₁₄,2.463853240590168
1102,v₅ → v₁₅,-0.7880951071453114
1103,v₅ → v₁₆,0.7339691750802005
1104,(v₅ ∧ v₆) → v₁,-1.3040562628829186
1105,(v₅ ∧ v₆) → v₂,-0.34472537837793343
1106,(v₅ ∧ v₆) → v₃,-1.2630900826512175
1107,(v₅ ∧ v₆) → v₄,0.31686869353831276
1108,(v₅ ∧ v₆) → v₅,+inf
1109,(v₅ ∧ v₆) → v₆,+inf
1110,(v₅ ∧ v₆) → v₇,-1.4338582835660783
1111,(v₅ ∧ v₆) → v₈,-1.521250593691002
1112,(v₅ ∧ v₆) → v₉,-1.5786176144521786
1113,(v₅ ∧ v₆) → v₁₀,-0.6842582331426993
1114,(v₅ ∧ v₆) → v₁₁,-1.2215645976395069
1115,(v₅ ∧ v₆) → v₁₂,0.189027798074038
1116,(v₅ ∧ v₆) → v₁₃,0.6931471805599453
1117,(v₅ ∧ v₆) → v₁₄,1.705928033378274
1118,(v₅ ∧ v₆) → v₁₅,-1.521250593691002
1119,(v₅ ∧ v₆) → v₁₆,-0.05406722127027582
1120,(v₅ ∧ v₇) → v₁,0.8097084689660063
1121,(v₅ ∧ v₇) → v₂,0.7695201593445192
1122,(v₅ ∧ v₇) → v₃,0.9864949905474035
1123,(v₅ ∧ v₇) → v₄,1.4576653550118095
1124,(v₅ ∧ v₇) → v₅,+inf
1125,(v₅ ∧ v₇) → v₆,1.9113046198778376
1126,(v₅ ∧ v₇) → v₇,+inf
1127,(v₅ ∧ v₇) → v₈,0.8097084689660063
1128,(v₅ ∧ v₇) → v₉,0.6215175244206905
1129,(v₅ ∧ v₇) → v₁₀,1.086636097621394
1130,(v₅ ∧ v₇) → v₁₁,0.5540343780972274
1131,(v₅ ∧ v₇) → v₁₂,1.1403361320395096
1132,(v₅ ∧ v₇) → v₁₃,1.4576653550118095
1133,(v₅ ∧ v₇) → v₁₄,3.0239031505206873
1134,(v₅ ∧ v₇) → v₁₅,0.6215175244206905
1135,(v₅ ∧ v₇) → v₁₆,3.4316803983872313
1136,(v₅ ∧ v₈) → v₁,1.3862943611198906
1137,(v₅ ∧ v₈) → v₂,1.5341458075191619
1138,(v₅ ∧ v₈) → v₃,1.9113046198778376
1139,(v₅ ∧ v₈) → v₄,1.4576653550118095
1140,(v₅ ∧ v₈) → v₅,+inf
1141,(v₅ ∧ v₈) → v₆,2.733903579928544
1142,(v₅ ∧ v₈) → v₇,1.6165553802029644
1143,(v₅ ∧ v₈) → v₈,+inf
1144,(v₅ ∧ v₈) → v₉,1.1403361320395096
1145,(v₅ ∧ v₈) → v₁₀,1.5341458075191619
1146,(v₅ ∧ v₈) → v₁₁,1.1968043148473233
1147,(v₅ ∧ v₈) → v₁₂,1.256357939413227
1148,(v₅ ∧ v₈) → v₁₃,1.705928033378274
1149,(v₅ ∧ v₈) → v₁₄,2.16730289747117
1150,(v₅ ∧ v₈) → v₁₅,1.0354333870465782
1151,(v₅ ∧ v₈) → v₁₆,+inf
1152,(v₅ ∧ v₉) → v₁,1.4576653550118095
1153,(v₅ ∧ v₉) → v₂,1.3862943611198906
1154,(v₅ ∧ v₉) → v₃,2.031432322493475
1155,(v₅ ∧ v₉) → v₄,1.5341458075191619
1156,(v₅ ∧ v₉) → v₅,+inf
1157,(v₅ ∧ v₉) → v₆,2.5084371471981943
1158,(v₅ ∧ v₉) → v₇,1.6165553802029644
1159,(v₅ ∧ v₉) → v₈,1.4576653550118095
1160,(v₅ ∧ v₉) → v₉,+inf
1161,(v₅ ∧ v₉) → v₁₀,1.8035939268750578
1162,(v₅ ∧ v₉) → v₁₁,1.1403361320395096
1163,(v₅ ∧ v₉) → v₁₂,1.319372048627043
1164,(v₅ ∧ v₉) → v₁₃,2.16730289747117
1165,(v₅ ∧ v₉) → v₁₄,3.4316803983872313
1166,(v₅ ∧ v₉) → v₁₅,1.086636097621394
1167,(v₅ ∧ v₉) → v₁₆,3.4316803983872313
1168,(v₁₀ ∧ v₅) → v₁,-0.5011195812538142
1169,(v₁₀ ∧ v₅) → v₂,0.1649475888579016
1170,(v₁₀ ∧ v₅) → v₃,-0.4558189942537792
1171,(v₁₀ ∧ v₅) → v₄,1.1403361320395096
1172,(v₁₀ ∧ v₅) → v₅,+inf
1173,(v₁₀ ∧ v₅) → v₆,2.16730289747117
1174,(v₁₀ ∧ v₅) → v₇,-0.5306282510621704
1175,(v₁₀ ∧ v₅) → v₈,-0.6299682789384137
1176,(v₁₀ ∧ v₅) → v₉,-0.6573224540418006
1177,(v₁₀ ∧ v₅) → v₁₀,+inf
1178,(v₁₀ ∧ v₅) → v₁₁,-0.5011195812538142
1179,(v₁₀ ∧ v₅) → v₁₂,0.8513711857748395
1180,(v₁₀ ∧ v₅) → v₁₃,1.256357939413227
1181,(v₁₀ ∧ v₅) → v₁₄,2.5084371471981943
1182,(v₁₀ ∧ v₅) → v₁₅,-0.6975752320756773
1183,(v₁₀ ∧ v₅) → v₁₆,0.7695201593445192
1184,(v₁₁ ∧ v₅) → v₁,0.5540343780972274
1185,(v₁₁ ∧ v₅) → v₂,1.319372048627043
1186,(v₁₁ ∧ v₅) → v₃,0.7306985262120778
1187,(v₁₁ ∧ v₅) → v₄,0.6215175244206905
1188,(v₁₁ ∧ v₅) → v₅,+inf
1189,(v₁₁ ∧ v₅) → v₆,3.4316803983872313
1190,(v₁₁ ∧ v₅) → v₇,0.1649475888579016
1191,(v₁₁ ∧ v₅) → v₈,0.189027798074038
1192,(v₁₁ ∧ v₅) → v₉,0.05088112154390537
1193,(v₁₁ ∧ v₅) → v₁₀,0.5872905100916431
1194,(v₁₁ ∧ v₅) → v₁₁,+inf
1195,(v₁₁ ∧ v₅) → v₁₂,0.7306985262120778
1196,(v₁₁ ∧ v₅) → v₁₃,1.5341458075191619
1197,(v₁₁ ∧ v₅) → v₁₄,1.8035939268750578
1198,(v₁₁ ∧ v₅) → v₁₅,0.189027798074038
1199,(v₁₁ ∧ v₅) → v₁₆,1.3862943611198906
1200,(v₁₂ ∧ v₅) → v₁,-1.1900246278619446
1201,(v₁₂ ∧ v₅) → v₂,-0.2425198302773484
1202,(v₁₂ ∧ v₅) → v₃,-1.2215645976395069
1203,(v₁₂ ∧ v₅) → v₄,1.6165553802029644
1204,(v₁₂ ∧ v₅) → v₅,+inf
1205,(v₁₂ ∧ v₅) → v₆,1.9113046198778376
1206,(v₁₂ ∧ v₅) → v₇,-1.158121461400679
1207,(v₁₂ ∧ v₅) → v₈,-1.2836402070598072
1208,(v₁₂ ∧ v₅) → v₉,-1.3243437722583522
1209,(v₁₂ ∧ v₅) → v₁₀,-0.4091825845082968
1210,(v₁₂ ∧ v₅) → v₁₁,-1.1040797708502432
1211,(v₁₂ ∧ v₅) → v₁₂,+inf
1212,(v₁₂ ∧ v₅) → v₁₃,1.4576653550118095
1213,(v₁₂ ∧ v₅) → v₁₄,4.127134385045092
1214,(v₁₂ ∧ v₅) → v₁₅,-1.3142157477090315
1215,(v₁₂ ∧ v₅) → v₁₆,0.029218545999140005
1216,(v₁₃ ∧ v₅) → v₁,-1.2005772153247978
1217,(v₁₃ ∧ v₅) → v₂,-0.13252821581409266
1218,(v₁₃ ∧ v₅) → v₃,-1.2005772153247978
1219,(v₁₃ ∧ v₅) → v₄,0.6931471805599453
1220,(v₁₃ ∧ v₅) → v₅,+inf
1221,(v₁₃ ∧ v₅) → v₆,1.8035939268750578
1222,(v₁₃ ∧ v₅) → v₇,-1.2938646441809198
1223,(v₁₃ ∧ v₅) → v₈,-1.404312866622569
1224,(v₁₃ ∧ v₅) → v₉,-1.4141864076517061
1225,(v₁₃ ∧ v₅) → v₁₀,-0.5596157879354228
1226,(v₁₃ ∧ v₅) → v₁₁,-1.136639684257349
1227,(v₁₃ ∧ v₅) → v₁₂,0.5872905100916431
1228,(v₁₃ ∧ v₅) → v₁₃,+inf
1229,(v₁₃ ∧ v₅) → v₁₄,2.5084371471981943
1230,(v₁₃ ∧ v₅) → v₁₅,-1.4338582835660783
1231,(v₁₃ ∧ v₅) → v₁₆,-0.0337256347080362
1232,(v₁₄ ∧ v₅) → v₁,-1.3445080821351967
1233,(v₁₄ ∧ v₅) → v₂,-0.48616133938626954
1234,(v₁₄ ∧ v₅) → v₃,-1.3545456628053103
1235,(v₁₄ ∧ v₅) → v₄,0.5216907536350945
1236,(v₁₄ ∧ v₅) → v₅,+inf
1237,(v₁₄ ∧ v₅) → v₆,1.4576653550118095
1238,(v₁₄ ∧ v₅) → v₇,-1.404312866622569
1239,(v₁₄ ∧ v₅) → v₈,-1.5786176144521786
1240,(v₁₄ ∧ v₅) → v₉,-1.5786176144521786
1241,(v₁₄ ∧ v₅) → v₁₀,-0.6975752320756773
1242,(v₁₄ ∧ v₅) → v₁₁,-1.3344409995096351
1243,(v₁₄ ∧ v₅) → v₁₂,0.31686869353831276
1244,(v₁₄ ∧ v₅) → v₁₃,0.7695201593445192
1245,(v₁₄ ∧ v₅) → v₁₄,+inf
1246,(v₁₄ ∧ v₅) → v₁₅,-1.5786176144521786
1247,(v₁₄ ∧ v₅) → v₁₆,-0.09385844957113829
1248,(v₁₅ ∧ v₅) → v₁,1.1403361320395096
1249,(v₁₅ ∧ v₅) → v₂,1.3862943611198906
1250,(v₁₅ ∧ v₅) → v₃,1.705928033378274
1251,(v₁₅ ∧ v₅) → v₄,1.256357939413227
1252,(v₁₅ ∧ v₅) → v₅,+inf
1253,(v₁₅ ∧ v₅) → v₆,3.0239031505206873
1254,(v₁₅ ∧ v₅) → v₇,1.319372048627043
1255,(v₁₅ ∧ v₅) → v₈,1.086636097621394
1256,(v₁₅ ∧ v₅) → v₉,0.8946292350929758
1257,(v₁₅ ∧ v₅) → v₁₀,1.256357939413227
1258,(v₁₅ ∧ v₅) → v₁₁,1.256357939413227
1259,(v₁₅ ∧ v₅) → v₁₂,1.1403361320395096
1260,(v₁₅ ∧ v₅) → v₁₃,1.5341458075191619
1261,(v₁₅ ∧ v₅) → v₁₄,2.3237873006446486
1262,(v₁₅ ∧ v₅) → v₁₅,+inf
1263,(v₁₅ ∧ v₅) → v₁₆,2.733903579928544
1264,(v₁₆ ∧ v₅) → v₁,-0.8746968345753181
1265,(v₁₆ ∧ v₅) → v₂,-0.11332868530700312
1266,(v₁₆ ∧ v₅) → v₃,-0.7627404723591406
1267,(v₁₆ ∧ v₅) → v₄,0.3719424160695208
1268,(v₁₆ ∧ v₅) → v₅,+inf
1269,(v₁₆ ∧ v₅) → v₆,1.6165553802029644
1270,(v₁₆ ∧ v₅) → v₇,-0.8746968345753181
1271,(v₁₆ ∧ v₅) → v₈,-1.0150913166182485
1272,(v₁₆ ∧ v₅) → v₉,-1.0931328229034842
1273,(v₁₆ ∧ v₅) → v₁₀,-0.31143615845988804
1274,(v₁₆ ∧ v₅) → v₁₁,-0.8625653325179921
1275,(v₁₆ ∧ v₅) → v₁₂,0.2135741002980591
1276,(v₁₆ ∧ v₅) → v₁₃,0.6567795363890705
1277,(v₁₆ ∧ v₅) → v₁₄,1.705928033378274
1278,(v₁₆ ∧ v₅) → v₁₅,-1.0710926653877333
1279,(v₁₆ ∧ v₅) → v₁₆,+inf
1280,(v₁ ∧ v₆) → v₁,+inf
1281,(v₁ ∧ v₆) → v₂,0.6931471805599453
1282,(v₁ ∧ v₆) → v₃,0.7695201593445192
1283,(v₁ ∧ v₆) → v₄,0.029218545999140005
1284,(v₁ ∧ v₆) → v₅,0.6567795363890705
1285,(v₁ ∧ v₆) → v₆,+inf
1286,(v₁ ∧ v₆) → v₇,0.42962394358489997
1287,(v₁ ∧ v₆) → v₈,0.45953232937844013
1288,(v₁ ∧ v₆) → v₉,0.189027798074038
1289,(v₁ ∧ v₆) → v₁₀,0.490206336563255
1290,(v₁ ∧ v₆) → v₁₁,0.42962394358489997
1291,(v₁ ∧ v₆) → v₁₂,0.09531017980432493
1292,(v₁ ∧ v₆) → v₁₃,0.6215175244206905
1293,(v₁ ∧ v₆) → v₁₄,0.9864949905474035
1294,(v₁ ∧ v₆) → v₁₅,-0.013072081567352775
1295,(v₁ ∧ v₆) → v₁₆,1.705928033378274
1296,(v₂ ∧ v₆) → v₁,-0.9225212816247912
1297,(v₂ ∧ v₆) → v₂,+inf
1298,(v₂ ∧ v₆) → v₃,-0.6975752320756773
1299,(v₂ ∧ v₆) → v₄,-0.17015102117369937
1300,(v₂ ∧ v₆) → v₅,0.3719424160695208
1301,(v₂ ∧ v₆) → v₆,+inf
1302,(v₂ ∧ v₆) → v₇,-0.9692914285799306
1303,(v₂ ∧ v₆) → v₈,-0.8867566971277513
1304,(v₂ ∧ v₆) → v₉,-1.0376515888784226
1305,(v₂ ∧ v₆) → v₁₀,-0.4558189942537792
1306,(v₂ ∧ v₆) → v₁₁,-0.7107946973735235
1307,(v₂ ∧ v₆) → v₁₂,-0.22476824704121168
1308,(v₂ ∧ v₆) → v₁₃,0.5540343780972274
1309,(v₂ ∧ v₆) → v₁₄,0.45953232937844013
1310,(v₂ ∧ v₆) → v₁₅,-1.0710926653877333
1311,(v₂ ∧ v₆) → v₁₆,0.490206336563255
1312,(v₃ ∧ v₆) → v₁,-0.22476824704121168
1313,(v₃ ∧ v₆) → v₂,0.09531017980432493
1314,(v₃ ∧ v₆) → v₃,+inf
1315,(v₃ ∧ v₆) → v₄,-0.6573224540418006
1316,(v₃ ∧ v₆) → v₅,-0.20679441331268028
1317,(v₃ ∧ v₆) → v₆,+inf
1318,(v₃ ∧ v₆) → v₇,0.23860777701179126
1319,(v₃ ∧ v₆) → v₈,0.5216907536350945
1320,(v₃ ∧ v₆) → v₉,0.11810692229889096
1321,(v₃ ∧ v₆) → v₁₀,0.1649475888579016
1322,(v₃ ∧ v₆) → v₁₁,0.07290677080808773
1323,(v₃ ∧ v₆) → v₁₂,-0.5451855231063939
1324,(v₃ ∧ v₆) → v₁₃,-0.11332868530700312
1325,(v₃ ∧ v₆) → v₁₄,0.1649475888579016
1326,(v₃ ∧ v₆) → v₁₅,-0.17015102117369937
1327,(v₃ ∧ v₆) → v₁₆,2.5084371471981943
1328,(v₄ ∧ v₆) → v₁,-1.158121461400679
1329,(v₄ ∧ v₆) → v₂,-0.11332868530700312
1330,(v₄ ∧ v₆) → v₃,-1.1794316954098183
1331,(v₄ ∧ v₆) → v₄,+inf
1332,(v₄ ∧ v₆) → v₅,2.733903579928544
1333,(v₄ ∧ v₆) → v₆,+inf
1334,(v₄ ∧ v₆) → v₇,-1.1474024528375417
1335,(v₄ ∧ v₆) → v₈,-1.252762968495368
1336,(v₄ ∧ v₆) → v₉,-1.2938646441809198
1337,(v₄ ∧ v₆) → v₁₀,-0.3933211008533655
1338,(v₄ ∧ v₆) → v₁₁,-1.1258322599021975
1339,(v₄ ∧ v₆) → v₁₂,1.1968043148473233
1340,(v₄ ∧ v₆) → v₁₃,1.319372048627043
1341,(v₄ ∧ v₆) → v₁₄,2.733903579928544
1342,(v₄ ∧ v₆) → v₁₅,-1.2938646441809198
1343,(v₄ ∧ v₆) → v₁₆,0.05088112154390537
1344,(v₅ ∧ v₆) → v₁,-1.3040562628829186
1345,(v₅ ∧ v₆) → v₂,-0.34472537837793343
1346,(v₅ ∧ v₆) → v₃,-1.2630900826512175
1347,(v₅ ∧ v₆) → v₄,0.31686869353831276
1348,(v₅ ∧ v₆) → v₅,+inf
1349,(v₅ ∧ v₆) → v₆,+inf
1350,(v₅ ∧ v₆) → v₇,-1.4338582835660783
1351,(v₅ ∧ v₆) → v₈,-1.521250593691002
1352,(v₅ ∧ v₆) → v₉,-1.5786176144521786
1353,(v₅ ∧ v₆) → v₁₀,-0.6842582331426993
1354,(v₅ ∧ v₆) → v₁₁,-1.2215645976395069
1355,(v₅ ∧ v₆) → v₁₂,0.189027798074038
1356,(v₅ ∧ v₆) → v₁₃,0.6931471805599453
1357,(v₅ ∧ v₆) → v₁₄,1.705928033378274
1358,(v₅ ∧ v₆) → v₁₅,-1.521250593691002
1359,(v₅ ∧ v₆) → v₁₆,-0.05406722127027582
1360,v₆ → v₁,-0.8816735142407828
1361,v₆ → v₂,0.009216655104924048
1362,v₆ → v₃,-0.5072478024181066
1363,v₆ → v₄,-0.027398974188114388
1364,v₆ → v₅,0.4862005764606015
1365,True,+inf
1366,v₆ → v₇,-0.702716631576096
1367,v₆ → v₈,-0.7218024363203214
1368,v₆ → v₉,-0.8537174914215377
1369,v₆ → v₁₀,-0.1903537284912189
1370,v₆ → v₁₁,-0.6931471805599453
1371,v₆ → v₁₂,0.07179369201874299
1372,v₆ → v₁₃,0.4224146664219376
1373,v₆ → v₁₄,0.898178981931109
1374,v₆ → v₁₅,-0.9650808960435872
1375,v₆ → v₁₆,0.7731898882334817
1376,(v₆ ∧ v₇) → v₁,-0.0337256347080362
1377,(v₆ ∧ v₇) → v₂,0.05088112154390537
1378,(v₆ ∧ v₇) → v₃,0.8946292350929758
1379,(v₆ ∧ v₇) → v₄,-0.31143615845988804
1380,(v₆ ∧ v₇) → v₅,-0.15146611445658933
1381,(v₆ ∧ v₇) → v₆,+inf
1382,(v₆ ∧ v₇) → v₇,+inf
1383,(v₆ ∧ v₇) → v₈,0.8946292350929758
1384,(v₆ ∧ v₇) → v₉,0.45953232937844013
1385,(v₆ ∧ v₇) → v₁₀,0.3719424160695208
1386,(v₆ ∧ v₇) → v₁₁,0.007905179507113247
1387,(v₆ ∧ v₇) → v₁₂,-0.15146611445658933
1388,(v₆ ∧ v₇) → v₁₃,-0.0337256347080362
1389,(v₆ ∧ v₇) → v₁₄,0.490206336563255
1390,(v₆ ∧ v₇) → v₁₅,0.11810692229889096
1391,(v₆ ∧ v₇) → v₁₆,3.4316803983872313
1392,(v₆ ∧ v₈) → v₁,0.029218545999140005
1393,(v₆ ∧ v₈) → v₂,0.2641515750415869
1394,(v₆ ∧ v₈) → v₃,1.6165553802029644
1395,(v₆ ∧ v₈) → v₄,-0.4404272706703044
1396,(v₆ ∧ v₈) → v₅,-0.27738332025120643
1397,(v₆ ∧ v₈) → v₆,+inf
1398,(v₆ ∧ v₈) → v₇,0.9864949905474035
1399,(v₆ ∧ v₈) → v₈,+inf
1400,(v₆ ∧ v₈) → v₉,0.7306985262120778
1401,(v₆ ∧ v₈) → v₁₀,0.490206336563255
1402,(v₆ ∧ v₈) → v₁₁,0.2135741002980591
1403,(v₆ ∧ v₈) → v₁₂,-0.29450803752218074
1404,(v₆ ∧ v₈) → v₁₃,-0.05406722127027582
1405,(v₆ ∧ v₈) → v₁₄,0.2135741002980591
1406,(v₆ ∧ v₈) → v₁₅,0.2135741002980591
1407,(v₆ ∧ v₈) → v₁₆,4.127134385045092
1408,(v₆ ∧ v₉) → v₁,0.11810692229889096
1409,(v₆ ∧ v₉) → v₂,0.29022984453057965
1410,(v₆ ∧ v₉) → v₃,1.5341458075191619
1411,(v₆ ∧ v₉) → v₄,-0.27738332025120643
1412,(v₆ ∧ v₉) → v₅,-0.13252821581409266
1413,(v₆ ∧ v₉) → v₆,+inf
1414,(v₆ ∧ v₉) → v₇,1.086636097621394
1415,(v₆ ∧ v₉) → v₈,1.4576653550118095
1416,(v₆ ∧ v₉) → v₉,+inf
1417,(v₆ ∧ v₉) → v₁₀,0.6567795363890705
1418,(v₆ ∧ v₉) → v₁₁,0.2641515750415869
1419,(v₆ ∧ v₉) → v₁₂,-0.11332868530700312
1420,(v₆ ∧ v₉) → v₁₃,0.1649475888579016
1421,(v₆ ∧ v₉) → v₁₄,0.45953232937844013
1422,(v₆ ∧ v₉) → v₁₅,0.34409616173187235
1423,(v₆ ∧ v₉) → v₁₆,3.0239031505206873
1424,(v₁₀ ∧ v₆) → v₁,-0.7881826728196231
1425,(v₁₀ ∧ v₆) → v₂,-0.17015102117369937
1426,(v₁₀ ∧ v₆) → v₃,-0.4091825845082968
1427,(v₁₀ ∧ v₆) → v₄,-0.15146611445658933
1428,(v₁₀ ∧ v₆) → v₅,0.2135741002980591
1429,(v₁₀ ∧ v₆) → v₆,+inf
1430,(v₁₀ ∧ v₆) → v₇,-0.588107743729729
1431,(v₁₀ ∧ v₆) → v₈,-0.5596157879354228
1432,(v₁₀ ∧ v₆) → v₉,-0.6842582331426993
1433,(v₁₀ ∧ v₆) → v₁₀,+inf
1434,(v₁₀ ∧ v₆) → v₁₁,-0.7369498032183383
1435,(v₁₀ ∧ v₆) → v₁₂,-0.07410797215372185
1436,(v₁₀ ∧ v₆) → v₁₃,0.189027798074038
1437,(v₁₀ ∧ v₆) → v₁₄,0.7306985262120778
1438,(v₁₀ ∧ v₆) → v₁₅,-0.8987464222232455
1439,(v₁₀ ∧ v₆) → v₁₆,0.8097084689660063
1440,(v₁₁ ∧ v₆) → v₁,-0.05406722127027582
1441,(v₁₁ ∧ v₆) → v₂,0.5872905100916431
1442,(v₁₁ ∧ v₆) → v₃,0.5872905100916431
1443,(v₁₁ ∧ v₆) → v₄,-0.29450803752218074
1444,(v₁₁ ∧ v₆) → v₅,0.29022984453057965
1445,(v₁₁ ∧ v₆) → v₆,+inf
1446,(v₁₁ ∧ v₆) → v₇,-0.013072081567352775
1447,(v₁₁ ∧ v₆) → v₈,0.14131353306657748
1448,(v₁₁ ∧ v₆) → v₉,-0.11332868530700312
1449,(v₁₁ ∧ v₆) → v₁₀,0.07290677080808773
1450,(v₁₁ ∧ v₆) → v₁₁,+inf
1451,(v₁₁ ∧ v₆) → v₁₂,-0.09385844957113829
1452,(v₁₁ ∧ v₆) → v₁₃,0.4004399719054913
1453,(v₁₁ ∧ v₆) → v₁₄,0.5216907536350945
1454,(v₁₁ ∧ v₆) → v₁₅,-0.09385844957113829
1455,(v₁₁ ∧ v₆) → v₁₆,1.319372048627043
1456,(v₁₂ ∧ v₆) → v₁,-1.2110902720948
1457,(v₁₂ ∧ v₆) → v₂,-0.31143615845988804
1458,(v₁₂ ∧ v₆) → v₃,-1.1794316954098183
1459,(v₁₂ ∧ v₆) → v₄,0.8097084689660063
1460,(v₁₂ ∧ v₆) → v₅,1.256357939413227
1461,(v₁₂ ∧ v₆) → v₆,+inf
1462,(v₁₂ ∧ v₆) → v₇,-1.136639684257349
1463,(v₁₂ ∧ v₆) → v₈,-1.2424001814598216
1464,(v₁₂ ∧ v₆) → v₉,-1.2836402070598072
1465,(v₁₂ ∧ v₆) → v₁₀,-0.4558189942537792
1466,(v₁₂ ∧ v₆) → v₁₁,-1.0931328229034842
1467,(v₁₂ ∧ v₆) → v₁₂,+inf
1468,(v₁₂ ∧ v₆) → v₁₃,0.9396189843650634
1469,(v₁₂ ∧ v₆) → v₁₄,2.16730289747117
1470,(v₁₂ ∧ v₆) → v₁₅,-1.3344409995096351
1471,(v₁₂ ∧ v₆) → v₁₆,0.07290677080808773
1472,(v₁₃ ∧ v₆) → v₁,-1.2733822556981036
1473,(v₁₃ ∧ v₆) → v₂,-0.17015102117369937
1474,(v₁₃ ∧ v₆) → v₃,-1.1687975883780337
1475,(v₁₃ ∧ v₆) → v₄,0.11810692229889096
1476,(v₁₃ ∧ v₆) → v₅,0.8513711857748395
1477,(v₁₃ ∧ v₆) → v₆,+inf
1478,(v₁₃ ∧ v₆) → v₇,-1.3344409995096351
1479,(v₁₃ ∧ v₆) → v₈,-1.3645543744834847
1480,(v₁₃ ∧ v₆) → v₉,-1.404312866622569
1481,(v₁₃ ∧ v₆) → v₁₀,-0.6436989051459642
1482,(v₁₃ ∧ v₆) → v₁₁,-1.136639684257349
1483,(v₁₃ ∧ v₆) → v₁₂,0.14131353306657748
1484,(v₁₃ ∧ v₆) → v₁₃,+inf
1485,(v₁₃ ∧ v₆) → v₁₄,1.256357939413227
1486,(v₁₃ ∧ v₆) → v₁₅,-1.4923125551966876
1487,(v₁₃ ∧ v₆) → v₁₆,-0.013072081567352775
1488,(v₁₄ ∧ v₆) → v₁,-1.4436577559998107
1489,(v₁₄ ∧ v₆) → v₂,-0.6299682789384137
1490,(v₁₄ ∧ v₆) → v₃,-1.3040562628829186
1491,(v₁₄ ∧ v₆) → v₄,-0.17015102117369937
1492,(v₁₄ ∧ v₆) → v₅,0.5540343780972274
1493,(v₁₄ ∧ v₆) → v₆,+inf
1494,(v₁₄ ∧ v₆) → v₇,-1.3844876758949416
1495,(v₁₄ ∧ v₆) → v₈,-1.5019787601193528
1496,(v₁₄ ∧ v₆) → v₉,-1.5500144919632997
